,filename,equation_name,errorfunction,RMSE,ConstraintsViolated,DataSize,ErrorWidthPercentage,NoiseLevelPercentage,ErrorScaling
4106,Feynman5,Feynman5_s500_n0.05_es1.5_ew0.075_Spike,n0.05,0.028610969044912605,True,500,0.075,0.05,1.5
4107,Feynman5,Feynman5_s500_n0.05_es1.5_ew0.075_Square,n0.05,0.03908582156375472,True,500,0.075,0.05,1.5
4108,Feynman5,Feynman5_s500_n0.05_es1.5_ew0.125_None,n0.05,0.01966005204663178,False,500,0.125,0.05,1.5
4109,Feynman5,Feynman5_s500_n0.05_es1.5_ew0.125_Normal,n0.05,0.019660030551281835,True,500,0.125,0.05,1.5
4110,Feynman5,Feynman5_s500_n0.05_es1.5_ew0.125_Spike,n0.05,0.024734334664016304,True,500,0.125,0.05,1.5
4111,Feynman5,Feynman5_s500_n0.05_es1.5_ew0.125_Square,n0.05,0.036471981165264164,True,500,0.125,0.05,1.5
4112,Feynman5,Feynman5_s500_n0.05_es1.5_ew0.15_None,n0.05,0.022982914958244737,False,500,0.15,0.05,1.5
4113,Feynman5,Feynman5_s500_n0.05_es1.5_ew0.15_Normal,n0.05,0.022982967465435634,True,500,0.15,0.05,1.5
4114,Feynman5,Feynman5_s500_n0.05_es1.5_ew0.15_Spike,n0.05,0.028851676184753854,True,500,0.15,0.05,1.5
4115,Feynman5,Feynman5_s500_n0.05_es1.5_ew0.15_Square,n0.05,0.04336188246473457,True,500,0.15,0.05,1.5
4116,Feynman5,Feynman5_s500_n0.05_es1.5_ew0.1_None,n0.05,0.019834349148950207,False,500,0.1,0.05,1.5
4117,Feynman5,Feynman5_s500_n0.05_es1.5_ew0.1_Normal,n0.05,0.01983411803187675,True,500,0.1,0.05,1.5
4118,Feynman5,Feynman5_s500_n0.05_es1.5_ew0.1_Spike,n0.05,0.02519292934752442,True,500,0.1,0.05,1.5
4119,Feynman5,Feynman5_s500_n0.05_es1.5_ew0.1_Square,n0.05,0.03199858564511312,True,500,0.1,0.05,1.5
4120,Feynman5,Feynman5_s500_n0.05_es1_ew0.05_None,n0.05,0.021455172159823992,False,500,0.05,0.05,1.0
4121,Feynman5,Feynman5_s500_n0.05_es1_ew0.05_Normal,n0.05,0.021455261805603195,True,500,0.05,0.05,1.0
4122,Feynman5,Feynman5_s500_n0.05_es1_ew0.05_Spike,n0.05,0.025890173648434944,True,500,0.05,0.05,1.0
4123,Feynman5,Feynman5_s500_n0.05_es1_ew0.05_Square,n0.05,0.03292118248842103,True,500,0.05,0.05,1.0
4124,Feynman5,Feynman5_s500_n0.05_es1_ew0.075_None,n0.05,0.016606578315890352,False,500,0.075,0.05,1.0
4125,Feynman5,Feynman5_s500_n0.05_es1_ew0.075_Normal,n0.05,0.016606938389183448,True,500,0.075,0.05,1.0
4126,Feynman5,Feynman5_s500_n0.05_es1_ew0.075_Spike,n0.05,0.02084451928788243,True,500,0.075,0.05,1.0
4127,Feynman5,Feynman5_s500_n0.05_es1_ew0.075_Square,n0.05,0.027825299358444182,True,500,0.075,0.05,1.0
4128,Feynman5,Feynman5_s500_n0.05_es1_ew0.125_None,n0.05,0.02331561447932689,False,500,0.125,0.05,1.0
4129,Feynman5,Feynman5_s500_n0.05_es1_ew0.125_Normal,n0.05,0.023316101927834097,True,500,0.125,0.05,1.0
4130,Feynman5,Feynman5_s500_n0.05_es1_ew0.125_Spike,n0.05,0.030267168336304197,True,500,0.125,0.05,1.0
4131,Feynman5,Feynman5_s500_n0.05_es1_ew0.125_Square,n0.05,0.044732909678733425,True,500,0.125,0.05,1.0
4132,Feynman5,Feynman5_s500_n0.05_es1_ew0.15_None,n0.05,0.02232510967145807,False,500,0.15,0.05,1.0
4133,Feynman5,Feynman5_s500_n0.05_es1_ew0.15_Normal,n0.05,0.022325224877667325,True,500,0.15,0.05,1.0
4134,Feynman5,Feynman5_s500_n0.05_es1_ew0.15_Spike,n0.05,0.02846942800593295,True,500,0.15,0.05,1.0
4135,Feynman5,Feynman5_s500_n0.05_es1_ew0.15_Square,n0.05,0.044672905394990914,True,500,0.15,0.05,1.0
4136,Feynman5,Feynman5_s500_n0.05_es1_ew0.1_None,n0.05,0.0202570294054793,False,500,0.1,0.05,1.0
4137,Feynman5,Feynman5_s500_n0.05_es1_ew0.1_Normal,n0.05,0.02025736134023825,True,500,0.1,0.05,1.0
4138,Feynman5,Feynman5_s500_n0.05_es1_ew0.1_Spike,n0.05,0.02638591501841899,True,500,0.1,0.05,1.0
4139,Feynman5,Feynman5_s500_n0.05_es1_ew0.1_Square,n0.05,0.03929029980815197,True,500,0.1,0.05,1.0
4140,Feynman5,Feynman5_s500_n0.1_es0.5_ew0.05_None,n0.1,0.03095054831257638,False,500,0.05,0.1,0.5
4141,Feynman5,Feynman5_s500_n0.1_es0.5_ew0.05_Normal,n0.1,0.03095041898057456,True,500,0.05,0.1,0.5
4142,Feynman5,Feynman5_s500_n0.1_es0.5_ew0.05_Spike,n0.1,0.034866516104239756,True,500,0.05,0.1,0.5
4143,Feynman5,Feynman5_s500_n0.1_es0.5_ew0.05_Square,n0.1,0.03910759921765403,True,500,0.05,0.1,0.5
4144,Feynman5,Feynman5_s500_n0.1_es0.5_ew0.075_None,n0.1,0.0322991727182298,False,500,0.075,0.1,0.5
4145,Feynman5,Feynman5_s500_n0.1_es0.5_ew0.075_Normal,n0.1,0.03229875739532775,True,500,0.075,0.1,0.5
4146,Feynman5,Feynman5_s500_n0.1_es0.5_ew0.075_Spike,n0.1,0.03472868656028855,True,500,0.075,0.1,0.5
4147,Feynman5,Feynman5_s500_n0.1_es0.5_ew0.075_Square,n0.1,0.04236161283133609,True,500,0.075,0.1,0.5
4148,Feynman5,Feynman5_s500_n0.1_es0.5_ew0.125_None,n0.1,0.031207316228447107,False,500,0.125,0.1,0.5
4149,Feynman5,Feynman5_s500_n0.1_es0.5_ew0.125_Normal,n0.1,0.03120714682777099,True,500,0.125,0.1,0.5
4150,Feynman5,Feynman5_s500_n0.1_es0.5_ew0.125_Spike,n0.1,0.03489085716414895,True,500,0.125,0.1,0.5
4151,Feynman5,Feynman5_s500_n0.1_es0.5_ew0.125_Square,n0.1,0.042968206283346244,True,500,0.125,0.1,0.5
4152,Feynman5,Feynman5_s500_n0.1_es0.5_ew0.15_None,n0.1,0.03758978228487575,False,500,0.15,0.1,0.5
4153,Feynman5,Feynman5_s500_n0.1_es0.5_ew0.15_Normal,n0.1,0.03758968901477122,True,500,0.15,0.1,0.5
4154,Feynman5,Feynman5_s500_n0.1_es0.5_ew0.15_Spike,n0.1,0.041465083791557326,True,500,0.15,0.1,0.5
4155,Feynman5,Feynman5_s500_n0.1_es0.5_ew0.15_Square,n0.1,0.05594353780725641,True,500,0.15,0.1,0.5
4156,Feynman5,Feynman5_s500_n0.1_es0.5_ew0.1_None,n0.1,0.03214253228865306,False,500,0.1,0.1,0.5
4157,Feynman5,Feynman5_s500_n0.1_es0.5_ew0.1_Normal,n0.1,0.03214143357801648,True,500,0.1,0.1,0.5
4158,Feynman5,Feynman5_s500_n0.1_es0.5_ew0.1_Spike,n0.1,0.03632889405434677,True,500,0.1,0.1,0.5
4159,Feynman5,Feynman5_s500_n0.1_es0.5_ew0.1_Square,n0.1,0.03899459870537746,True,500,0.1,0.1,0.5
4160,Feynman5,Feynman5_s500_n0.1_es1.5_ew0.05_None,n0.1,0.028887328219482113,False,500,0.05,0.1,1.5
4161,Feynman5,Feynman5_s500_n0.1_es1.5_ew0.05_Normal,n0.1,0.028887707751495482,True,500,0.05,0.1,1.5
4162,Feynman5,Feynman5_s500_n0.1_es1.5_ew0.05_Spike,n0.1,0.03128041509390667,True,500,0.05,0.1,1.5
4163,Feynman5,Feynman5_s500_n0.1_es1.5_ew0.05_Square,n0.1,0.03691133587225804,True,500,0.05,0.1,1.5
4164,Feynman5,Feynman5_s500_n0.1_es1.5_ew0.075_None,n0.1,0.027132275170253996,False,500,0.075,0.1,1.5
4165,Feynman5,Feynman5_s500_n0.1_es1.5_ew0.075_Normal,n0.1,0.02713204871828391,True,500,0.075,0.1,1.5
4166,Feynman5,Feynman5_s500_n0.1_es1.5_ew0.075_Spike,n0.1,0.028336588105215287,True,500,0.075,0.1,1.5
4167,Feynman5,Feynman5_s500_n0.1_es1.5_ew0.075_Square,n0.1,0.03440917515522884,True,500,0.075,0.1,1.5
4168,Feynman5,Feynman5_s500_n0.1_es1.5_ew0.125_None,n0.1,0.04095876113588722,False,500,0.125,0.1,1.5
4169,Feynman5,Feynman5_s500_n0.1_es1.5_ew0.125_Normal,n0.1,0.04095871127600169,True,500,0.125,0.1,1.5
4170,Feynman5,Feynman5_s500_n0.1_es1.5_ew0.125_Spike,n0.1,0.04480598463652898,True,500,0.125,0.1,1.5
4171,Feynman5,Feynman5_s500_n0.1_es1.5_ew0.125_Square,n0.1,0.05726930006902336,True,500,0.125,0.1,1.5
4172,Feynman5,Feynman5_s500_n0.1_es1.5_ew0.15_None,n0.1,0.0290072565525092,False,500,0.15,0.1,1.5
4173,Feynman5,Feynman5_s500_n0.1_es1.5_ew0.15_Normal,n0.1,0.029006872782810486,True,500,0.15,0.1,1.5
4174,Feynman5,Feynman5_s500_n0.1_es1.5_ew0.15_Spike,n0.1,0.031947265565306755,True,500,0.15,0.1,1.5
4175,Feynman5,Feynman5_s500_n0.1_es1.5_ew0.15_Square,n0.1,0.04211843048918528,True,500,0.15,0.1,1.5
4176,Feynman5,Feynman5_s500_n0.1_es1.5_ew0.1_None,n0.1,0.030111794871704976,False,500,0.1,0.1,1.5
4177,Feynman5,Feynman5_s500_n0.1_es1.5_ew0.1_Normal,n0.1,0.030111692911506577,True,500,0.1,0.1,1.5
4178,Feynman5,Feynman5_s500_n0.1_es1.5_ew0.1_Spike,n0.1,0.03289771892199074,True,500,0.1,0.1,1.5
4179,Feynman5,Feynman5_s500_n0.1_es1.5_ew0.1_Square,n0.1,0.040799909678586,True,500,0.1,0.1,1.5
4180,Feynman5,Feynman5_s500_n0.1_es1_ew0.05_None,n0.1,0.029786494268441384,False,500,0.05,0.1,1.0
4181,Feynman5,Feynman5_s500_n0.1_es1_ew0.05_Normal,n0.1,0.02978652772377289,True,500,0.05,0.1,1.0
4182,Feynman5,Feynman5_s500_n0.1_es1_ew0.05_Spike,n0.1,0.031600211095191726,True,500,0.05,0.1,1.0
4183,Feynman5,Feynman5_s500_n0.1_es1_ew0.05_Square,n0.1,0.03406910846169903,True,500,0.05,0.1,1.0
4184,Feynman5,Feynman5_s500_n0.1_es1_ew0.075_None,n0.1,0.03446486741849322,False,500,0.075,0.1,1.0
4185,Feynman5,Feynman5_s500_n0.1_es1_ew0.075_Normal,n0.1,0.03446582318635793,True,500,0.075,0.1,1.0
4186,Feynman5,Feynman5_s500_n0.1_es1_ew0.075_Spike,n0.1,0.036482664314522975,True,500,0.075,0.1,1.0
4187,Feynman5,Feynman5_s500_n0.1_es1_ew0.075_Square,n0.1,0.04681927779926008,True,500,0.075,0.1,1.0
4188,Feynman5,Feynman5_s500_n0.1_es1_ew0.125_None,n0.1,0.03369867480572138,False,500,0.125,0.1,1.0
4189,Feynman5,Feynman5_s500_n0.1_es1_ew0.125_Normal,n0.1,0.03369846065123349,True,500,0.125,0.1,1.0
4190,Feynman5,Feynman5_s500_n0.1_es1_ew0.125_Spike,n0.1,0.03634058160757625,True,500,0.125,0.1,1.0
4191,Feynman5,Feynman5_s500_n0.1_es1_ew0.125_Square,n0.1,0.05035792490454749,True,500,0.125,0.1,1.0
4192,Feynman5,Feynman5_s500_n0.1_es1_ew0.15_None,n0.1,0.035081560641109746,False,500,0.15,0.1,1.0
4193,Feynman5,Feynman5_s500_n0.1_es1_ew0.15_Normal,n0.1,0.03508137789251496,True,500,0.15,0.1,1.0
4194,Feynman5,Feynman5_s500_n0.1_es1_ew0.15_Spike,n0.1,0.03972258203693812,True,500,0.15,0.1,1.0
4195,Feynman5,Feynman5_s500_n0.1_es1_ew0.15_Square,n0.1,0.05386951623665313,True,500,0.15,0.1,1.0
4196,Feynman5,Feynman5_s500_n0.1_es1_ew0.1_None,n0.1,0.03766011411158398,False,500,0.1,0.1,1.0
4197,Feynman5,Feynman5_s500_n0.1_es1_ew0.1_Normal,n0.1,0.03766038922998439,True,500,0.1,0.1,1.0
4198,Feynman5,Feynman5_s500_n0.1_es1_ew0.1_Spike,n0.1,0.04013002063515861,True,500,0.1,0.1,1.0
4199,Feynman5,Feynman5_s500_n0.1_es1_ew0.1_Square,n0.1,0.04309431933784929,True,500,0.1,0.1,1.0
4200,Feynman64,Feynman64_s200_n0.01_es0.5_ew0.05_None,n0.01,0.020130856117811614,False,200,0.05,0.01,0.5
4201,Feynman64,Feynman64_s200_n0.01_es0.5_ew0.05_Normal,n0.01,0.020158864908281178,True,200,0.05,0.01,0.5
4202,Feynman64,Feynman64_s200_n0.01_es0.5_ew0.05_Spike,n0.01,0.02882825522881896,True,200,0.05,0.01,0.5
4203,Feynman64,Feynman64_s200_n0.01_es0.5_ew0.05_Square,n0.01,0.04611211400832685,True,200,0.05,0.01,0.5
4204,Feynman64,Feynman64_s200_n0.01_es0.5_ew0.075_None,n0.01,0.016500454401724946,False,200,0.075,0.01,0.5
4205,Feynman64,Feynman64_s200_n0.01_es0.5_ew0.075_Normal,n0.01,0.01650709653617928,True,200,0.075,0.01,0.5
4206,Feynman64,Feynman64_s200_n0.01_es0.5_ew0.075_Spike,n0.01,0.027212503191629857,True,200,0.075,0.01,0.5
4207,Feynman64,Feynman64_s200_n0.01_es0.5_ew0.075_Square,n0.01,0.03604573652734604,True,200,0.075,0.01,0.5
4208,Feynman64,Feynman64_s200_n0.01_es0.5_ew0.125_None,n0.01,0.013660108989259786,False,200,0.125,0.01,0.5
4209,Feynman64,Feynman64_s200_n0.01_es0.5_ew0.125_Normal,n0.01,0.013604383249228193,True,200,0.125,0.01,0.5
4210,Feynman64,Feynman64_s200_n0.01_es0.5_ew0.125_Spike,n0.01,0.022728437396022417,True,200,0.125,0.01,0.5
4211,Feynman64,Feynman64_s200_n0.01_es0.5_ew0.125_Square,n0.01,0.046653285144532534,True,200,0.125,0.01,0.5
4212,Feynman64,Feynman64_s200_n0.01_es0.5_ew0.15_None,n0.01,0.020043457892077364,False,200,0.15,0.01,0.5
4213,Feynman64,Feynman64_s200_n0.01_es0.5_ew0.15_Normal,n0.01,0.020176587509828172,True,200,0.15,0.01,0.5
4214,Feynman64,Feynman64_s200_n0.01_es0.5_ew0.15_Spike,n0.01,0.03445174594993619,True,200,0.15,0.01,0.5
4215,Feynman64,Feynman64_s200_n0.01_es0.5_ew0.15_Square,n0.01,0.06992578765193579,True,200,0.15,0.01,0.5
4216,Feynman64,Feynman64_s200_n0.01_es0.5_ew0.1_None,n0.01,0.02039117511638596,False,200,0.1,0.01,0.5
4217,Feynman64,Feynman64_s200_n0.01_es0.5_ew0.1_Normal,n0.01,0.020493102914047358,True,200,0.1,0.01,0.5
4218,Feynman64,Feynman64_s200_n0.01_es0.5_ew0.1_Spike,n0.01,0.036180307689868095,True,200,0.1,0.01,0.5
4219,Feynman64,Feynman64_s200_n0.01_es0.5_ew0.1_Square,n0.01,0.06303137266235181,True,200,0.1,0.01,0.5
4220,Feynman64,Feynman64_s200_n0.01_es1.5_ew0.05_None,n0.01,0.019935586644843455,False,200,0.05,0.01,1.5
4221,Feynman64,Feynman64_s200_n0.01_es1.5_ew0.05_Normal,n0.01,0.01991142897729033,True,200,0.05,0.01,1.5
4222,Feynman64,Feynman64_s200_n0.01_es1.5_ew0.05_Spike,n0.01,0.032962264889453766,True,200,0.05,0.01,1.5
4223,Feynman64,Feynman64_s200_n0.01_es1.5_ew0.05_Square,n0.01,0.04421021756102084,True,200,0.05,0.01,1.5
4224,Feynman64,Feynman64_s200_n0.01_es1.5_ew0.075_None,n0.01,0.01747700794924289,False,200,0.075,0.01,1.5
4225,Feynman64,Feynman64_s200_n0.01_es1.5_ew0.075_Normal,n0.01,0.017512206024952258,True,200,0.075,0.01,1.5
4226,Feynman64,Feynman64_s200_n0.01_es1.5_ew0.075_Spike,n0.01,0.02791505698707914,True,200,0.075,0.01,1.5
4227,Feynman64,Feynman64_s200_n0.01_es1.5_ew0.075_Square,n0.01,0.04359931180465263,True,200,0.075,0.01,1.5
4228,Feynman64,Feynman64_s200_n0.01_es1.5_ew0.125_None,n0.01,0.017980709982245057,False,200,0.125,0.01,1.5
4229,Feynman64,Feynman64_s200_n0.01_es1.5_ew0.125_Normal,n0.01,0.018104835457170974,True,200,0.125,0.01,1.5
4230,Feynman64,Feynman64_s200_n0.01_es1.5_ew0.125_Spike,n0.01,0.03760414892732582,True,200,0.125,0.01,1.5
4231,Feynman64,Feynman64_s200_n0.01_es1.5_ew0.125_Square,n0.01,0.06085756028605397,True,200,0.125,0.01,1.5
4232,Feynman64,Feynman64_s200_n0.01_es1.5_ew0.15_None,n0.01,0.018310096274115967,False,200,0.15,0.01,1.5
4233,Feynman64,Feynman64_s200_n0.01_es1.5_ew0.15_Normal,n0.01,0.01841818777970622,True,200,0.15,0.01,1.5
4234,Feynman64,Feynman64_s200_n0.01_es1.5_ew0.15_Spike,n0.01,0.03678252646744861,True,200,0.15,0.01,1.5
4235,Feynman64,Feynman64_s200_n0.01_es1.5_ew0.15_Square,n0.01,0.07084269207023985,True,200,0.15,0.01,1.5
4236,Feynman64,Feynman64_s200_n0.01_es1.5_ew0.1_None,n0.01,0.021882463398371674,False,200,0.1,0.01,1.5
4237,Feynman64,Feynman64_s200_n0.01_es1.5_ew0.1_Normal,n0.01,0.02177992165543008,True,200,0.1,0.01,1.5
4238,Feynman64,Feynman64_s200_n0.01_es1.5_ew0.1_Spike,n0.01,0.03711982451193555,True,200,0.1,0.01,1.5
4239,Feynman64,Feynman64_s200_n0.01_es1.5_ew0.1_Square,n0.01,0.057213402513037595,True,200,0.1,0.01,1.5
4240,Feynman64,Feynman64_s200_n0.01_es1_ew0.05_None,n0.01,0.015244087395742121,False,200,0.05,0.01,1.0
4241,Feynman64,Feynman64_s200_n0.01_es1_ew0.05_Normal,n0.01,0.0153996450674233,True,200,0.05,0.01,1.0
4242,Feynman64,Feynman64_s200_n0.01_es1_ew0.05_Spike,n0.01,0.029348600456303386,True,200,0.05,0.01,1.0
4243,Feynman64,Feynman64_s200_n0.01_es1_ew0.05_Square,n0.01,0.03923403575758937,True,200,0.05,0.01,1.0
4244,Feynman64,Feynman64_s200_n0.01_es1_ew0.075_None,n0.01,0.015591427496919325,False,200,0.075,0.01,1.0
4245,Feynman64,Feynman64_s200_n0.01_es1_ew0.075_Normal,n0.01,0.015664566464619365,True,200,0.075,0.01,1.0
4246,Feynman64,Feynman64_s200_n0.01_es1_ew0.075_Spike,n0.01,0.02885840480670876,True,200,0.075,0.01,1.0
4247,Feynman64,Feynman64_s200_n0.01_es1_ew0.075_Square,n0.01,0.04369663863787648,True,200,0.075,0.01,1.0
4248,Feynman64,Feynman64_s200_n0.01_es1_ew0.125_None,n0.01,0.016952601561786473,False,200,0.125,0.01,1.0
4249,Feynman64,Feynman64_s200_n0.01_es1_ew0.125_Normal,n0.01,0.017088391896952722,True,200,0.125,0.01,1.0
4250,Feynman64,Feynman64_s200_n0.01_es1_ew0.125_Spike,n0.01,0.02881628018932676,True,200,0.125,0.01,1.0
4251,Feynman64,Feynman64_s200_n0.01_es1_ew0.125_Square,n0.01,0.05507557950332629,True,200,0.125,0.01,1.0
4252,Feynman64,Feynman64_s200_n0.01_es1_ew0.15_None,n0.01,0.020518255941345064,False,200,0.15,0.01,1.0
4253,Feynman64,Feynman64_s200_n0.01_es1_ew0.15_Normal,n0.01,0.02064324768696939,True,200,0.15,0.01,1.0
4254,Feynman64,Feynman64_s200_n0.01_es1_ew0.15_Spike,n0.01,0.03978976526192721,True,200,0.15,0.01,1.0
4255,Feynman64,Feynman64_s200_n0.01_es1_ew0.15_Square,n0.01,0.07346750746946688,True,200,0.15,0.01,1.0
4256,Feynman64,Feynman64_s200_n0.01_es1_ew0.1_None,n0.01,0.020249558097484906,False,200,0.1,0.01,1.0
4257,Feynman64,Feynman64_s200_n0.01_es1_ew0.1_Normal,n0.01,0.020314753263694835,True,200,0.1,0.01,1.0
4258,Feynman64,Feynman64_s200_n0.01_es1_ew0.1_Spike,n0.01,0.03387093726937466,True,200,0.1,0.01,1.0
4259,Feynman64,Feynman64_s200_n0.01_es1_ew0.1_Square,n0.01,0.062317145040821836,True,200,0.1,0.01,1.0
4260,Feynman64,Feynman64_s200_n0.02_es0.5_ew0.05_None,n0.02,0.02812494825166533,False,200,0.05,0.02,0.5
4261,Feynman64,Feynman64_s200_n0.02_es0.5_ew0.05_Normal,n0.02,0.028117189859707636,True,200,0.05,0.02,0.5
4262,Feynman64,Feynman64_s200_n0.02_es0.5_ew0.05_Spike,n0.02,0.03752365535924434,True,200,0.05,0.02,0.5
4263,Feynman64,Feynman64_s200_n0.02_es0.5_ew0.05_Square,n0.02,0.04352710501850761,True,200,0.05,0.02,0.5
4264,Feynman64,Feynman64_s200_n0.02_es0.5_ew0.075_None,n0.02,0.023000895030780674,False,200,0.075,0.02,0.5
4265,Feynman64,Feynman64_s200_n0.02_es0.5_ew0.075_Normal,n0.02,0.02297259326396778,True,200,0.075,0.02,0.5
4266,Feynman64,Feynman64_s200_n0.02_es0.5_ew0.075_Spike,n0.02,0.027658225482479214,True,200,0.075,0.02,0.5
4267,Feynman64,Feynman64_s200_n0.02_es0.5_ew0.075_Square,n0.02,0.03732030050857113,True,200,0.075,0.02,0.5
4268,Feynman64,Feynman64_s200_n0.02_es0.5_ew0.125_None,n0.02,0.027003329391963114,False,200,0.125,0.02,0.5
4269,Feynman64,Feynman64_s200_n0.02_es0.5_ew0.125_Normal,n0.02,0.02707610983808713,True,200,0.125,0.02,0.5
4270,Feynman64,Feynman64_s200_n0.02_es0.5_ew0.125_Spike,n0.02,0.035190362223654285,True,200,0.125,0.02,0.5
4271,Feynman64,Feynman64_s200_n0.02_es0.5_ew0.125_Square,n0.02,0.05918752791594084,True,200,0.125,0.02,0.5
4272,Feynman64,Feynman64_s200_n0.02_es0.5_ew0.15_None,n0.02,0.031203865694757162,False,200,0.15,0.02,0.5
4273,Feynman64,Feynman64_s200_n0.02_es0.5_ew0.15_Normal,n0.02,0.03139383210978551,True,200,0.15,0.02,0.5
4274,Feynman64,Feynman64_s200_n0.02_es0.5_ew0.15_Spike,n0.02,0.0523666708979833,True,200,0.15,0.02,0.5
4275,Feynman64,Feynman64_s200_n0.02_es0.5_ew0.15_Square,n0.02,0.08264665566344238,True,200,0.15,0.02,0.5
4276,Feynman64,Feynman64_s200_n0.02_es0.5_ew0.1_None,n0.02,0.02245397932034995,False,200,0.1,0.02,0.5
4277,Feynman64,Feynman64_s200_n0.02_es0.5_ew0.1_Normal,n0.02,0.022459038061761156,True,200,0.1,0.02,0.5
4278,Feynman64,Feynman64_s200_n0.02_es0.5_ew0.1_Spike,n0.02,0.02696119264136701,True,200,0.1,0.02,0.5
4279,Feynman64,Feynman64_s200_n0.02_es0.5_ew0.1_Square,n0.02,0.04381259611211838,True,200,0.1,0.02,0.5
4280,Feynman64,Feynman64_s200_n0.02_es1.5_ew0.05_None,n0.02,0.023041592252161378,False,200,0.05,0.02,1.5
4281,Feynman64,Feynman64_s200_n0.02_es1.5_ew0.05_Normal,n0.02,0.023108046283943535,True,200,0.05,0.02,1.5
4282,Feynman64,Feynman64_s200_n0.02_es1.5_ew0.05_Spike,n0.02,0.027249528332271466,True,200,0.05,0.02,1.5
4283,Feynman64,Feynman64_s200_n0.02_es1.5_ew0.05_Square,n0.02,0.04123369762797772,True,200,0.05,0.02,1.5
4284,Feynman64,Feynman64_s200_n0.02_es1.5_ew0.075_None,n0.02,0.021867852251367958,False,200,0.075,0.02,1.5
4285,Feynman64,Feynman64_s200_n0.02_es1.5_ew0.075_Normal,n0.02,0.021867045530275655,True,200,0.075,0.02,1.5
4286,Feynman64,Feynman64_s200_n0.02_es1.5_ew0.075_Spike,n0.02,0.03056093170014912,True,200,0.075,0.02,1.5
4287,Feynman64,Feynman64_s200_n0.02_es1.5_ew0.075_Square,n0.02,0.0413630644465453,True,200,0.075,0.02,1.5
4288,Feynman64,Feynman64_s200_n0.02_es1.5_ew0.125_None,n0.02,0.0247479020627907,False,200,0.125,0.02,1.5
4289,Feynman64,Feynman64_s200_n0.02_es1.5_ew0.125_Normal,n0.02,0.024698955679232974,True,200,0.125,0.02,1.5
4290,Feynman64,Feynman64_s200_n0.02_es1.5_ew0.125_Spike,n0.02,0.03696722301024633,True,200,0.125,0.02,1.5
4291,Feynman64,Feynman64_s200_n0.02_es1.5_ew0.125_Square,n0.02,0.055878012686450845,True,200,0.125,0.02,1.5
4292,Feynman64,Feynman64_s200_n0.02_es1.5_ew0.15_None,n0.02,0.025282331830997817,False,200,0.15,0.02,1.5
4293,Feynman64,Feynman64_s200_n0.02_es1.5_ew0.15_Normal,n0.02,0.025226880613762336,True,200,0.15,0.02,1.5
4294,Feynman64,Feynman64_s200_n0.02_es1.5_ew0.15_Spike,n0.02,0.03663950562921969,True,200,0.15,0.02,1.5
4295,Feynman64,Feynman64_s200_n0.02_es1.5_ew0.15_Square,n0.02,0.05926293520817136,True,200,0.15,0.02,1.5
4296,Feynman64,Feynman64_s200_n0.02_es1.5_ew0.1_None,n0.02,0.025692070059457214,False,200,0.1,0.02,1.5
4297,Feynman64,Feynman64_s200_n0.02_es1.5_ew0.1_Normal,n0.02,0.02579225452183562,True,200,0.1,0.02,1.5
4298,Feynman64,Feynman64_s200_n0.02_es1.5_ew0.1_Spike,n0.02,0.03842080454040616,True,200,0.1,0.02,1.5
4299,Feynman64,Feynman64_s200_n0.02_es1.5_ew0.1_Square,n0.02,0.057880288548443334,True,200,0.1,0.02,1.5
4300,Feynman64,Feynman64_s200_n0.02_es1_ew0.05_None,n0.02,0.019637716060639594,False,200,0.05,0.02,1.0
4301,Feynman64,Feynman64_s200_n0.02_es1_ew0.05_Normal,n0.02,0.0196444496848001,True,200,0.05,0.02,1.0
4302,Feynman64,Feynman64_s200_n0.02_es1_ew0.05_Spike,n0.02,0.024283906191961965,True,200,0.05,0.02,1.0
4303,Feynman64,Feynman64_s200_n0.02_es1_ew0.05_Square,n0.02,0.02951122434704734,True,200,0.05,0.02,1.0
4304,Feynman64,Feynman64_s200_n0.02_es1_ew0.075_None,n0.02,0.024316947139282764,False,200,0.075,0.02,1.0
4305,Feynman64,Feynman64_s200_n0.02_es1_ew0.075_Normal,n0.02,0.024289853652214487,True,200,0.075,0.02,1.0
4306,Feynman64,Feynman64_s200_n0.02_es1_ew0.075_Spike,n0.02,0.029061062816551016,True,200,0.075,0.02,1.0
4307,Feynman64,Feynman64_s200_n0.02_es1_ew0.075_Square,n0.02,0.04269769865486147,True,200,0.075,0.02,1.0
4308,Feynman64,Feynman64_s200_n0.02_es1_ew0.125_None,n0.02,0.018435348717479857,False,200,0.125,0.02,1.0
4309,Feynman64,Feynman64_s200_n0.02_es1_ew0.125_Normal,n0.02,0.01847466713044588,True,200,0.125,0.02,1.0
4310,Feynman64,Feynman64_s200_n0.02_es1_ew0.125_Spike,n0.02,0.028082016601051293,True,200,0.125,0.02,1.0
4311,Feynman64,Feynman64_s200_n0.02_es1_ew0.125_Square,n0.02,0.03835595505397959,True,200,0.125,0.02,1.0
4312,Feynman64,Feynman64_s200_n0.02_es1_ew0.15_None,n0.02,0.02509268658091203,False,200,0.15,0.02,1.0
4313,Feynman64,Feynman64_s200_n0.02_es1_ew0.15_Normal,n0.02,0.025176314539486707,True,200,0.15,0.02,1.0
4314,Feynman64,Feynman64_s200_n0.02_es1_ew0.15_Spike,n0.02,0.0401871510942193,True,200,0.15,0.02,1.0
